기준연월,시·도코드,시·도명,시·군·구 코드,시·군·구 명,체류강도_지표코드,체류특성,체류특성_강도지수,,"※ ‘체류특성_강도지수’는 
실제 방문자 수 또는 비율(%)을 의미하는 값이 아니라, 
타권역 방문자 비중·숙박 비중·숙박일수별 방문자 수 
등을 기반으로 산출된 관광 체류 강도 세부 지표값입니다. 
따라서 수치가 높을수록 해당 체류 특성이 
강하게 나타나는 것으로 해석합니다.",,,,,
202504,26,부산광역시,26710,기장군,2102,숙박 비중,58.61,,,,,,,
202504,26,부산광역시,26710,기장군,2103,1박 방문자수,70.01,,,,,,,
202504,26,부산광역시,26710,기장군,2104,2박 방문자수,68.11,,,,,,,
202504,26,부산광역시,26710,기장군,2105,3박 방문자수,71.75,,,,,,,
202505,26,부산광역시,26110,중구,2101,타권역 방문자 비중,116.96,,,,,,,
202505,26,부산광역시,26110,중구,2102,숙박 비중,55.78,,,,,,,
202505,26,부산광역시,26110,중구,2103,1박 방문자수,68.19,,,,,,,
202505,26,부산광역시,26110,중구,2104,2박 방문자수,68.2,,,,,,,
202505,26,부산광역시,26110,중구,2105,3박 방문자수,67.6,,,,,,,
202505,26,부산광역시,26140,서구,2101,타권역 방문자 비중,85.92,,,,,,,
202505,26,부산광역시,26140,서구,2102,숙박 비중,63.13,,,,,,,
202505,26,부산광역시,26140,서구,2103,1박 방문자수,63.67,,,,,,,
202505,26,부산광역시,26140,서구,2104,2박 방문자수,67.71,,,,,,,
202505,26,부산광역시,26140,서구,2105,3박 방문자수,73.74,,,,,,,
202505,26,부산광역시,26170,동구,2101,타권역 방문자 비중,108.63,,,,,,,
202505,26,부산광역시,26170,동구,2102,숙박 비중,56.11,,,,,,,
202505,26,부산광역시,26170,동구,2103,1박 방문자수,66.93,,,,,,,
202505,26,부산광역시,26170,동구,2104,2박 방문자수,67.45,,,,,,,
202505,26,부산광역시,26170,동구,2105,3박 방문자수,70.58,,,,,,,
202505,26,부산광역시,26200,영도구,2101,타권역 방문자 비중,77.31,,,,,,,
202505,26,부산광역시,26200,영도구,2102,숙박 비중,60.29,,,,,,,
202505,26,부산광역시,26200,영도구,2103,1박 방문자수,60.96,,,,,,,
202505,26,부산광역시,26200,영도구,2104,2박 방문자수,64.1,,,,,,,
202505,26,부산광역시,26200,영도구,2105,3박 방문자수,70.12,,,,,,,
202505,26,부산광역시,26230,부산진구,2101,타권역 방문자 비중,81.36,,,,,,,
202505,26,부산광역시,26230,부산진구,2102,숙박 비중,61.81,,,,,,,
202505,26,부산광역시,26230,부산진구,2103,1박 방문자수,94.65,,,,,,,
202505,26,부산광역시,26230,부산진구,2104,2박 방문자수,89.58,,,,,,,
202505,26,부산광역시,26230,부산진구,2105,3박 방문자수,114.02,,,,,,,
202505,26,부산광역시,26260,동래구,2101,타권역 방문자 비중,76.41,,,,,,,
202505,26,부산광역시,26260,동래구,2102,숙박 비중,60.99,,,,,,,
202505,26,부산광역시,26260,동래구,2103,1박 방문자수,72.37,,,,,,,
202505,26,부산광역시,26260,동래구,2104,2박 방문자수,75.41,,,,,,,
202505,26,부산광역시,26260,동래구,2105,3박 방문자수,96.45,,,,,,,
202505,26,부산광역시,26290,남구,2101,타권역 방문자 비중,65.8,,,,,,,
202505,26,부산광역시,26290,남구,2102,숙박 비중,64.64,,,,,,,
202505,26,부산광역시,26290,남구,2103,1박 방문자수,70.06,,,,,,,
202505,26,부산광역시,26290,남구,2104,2박 방문자수,73.8,,,,,,,
202505,26,부산광역시,26290,남구,2105,3박 방문자수,90.61,,,,,,,
202505,26,부산광역시,26320,북구,2101,타권역 방문자 비중,57.6,,,,,,,
202505,26,부산광역시,26320,북구,2102,숙박 비중,65.05,,,,,,,
202505,26,부산광역시,26320,북구,2103,1박 방문자수,66.27,,,,,,,
202505,26,부산광역시,26320,북구,2104,2박 방문자수,70.89,,,,,,,
202505,26,부산광역시,26320,북구,2105,3박 방문자수,89.27,,,,,,,
202505,26,부산광역시,26350,해운대구,2101,타권역 방문자 비중,76.06,,,,,,,
202505,26,부산광역시,26350,해운대구,2102,숙박 비중,72.81,,,,,,,
202505,26,부산광역시,26350,해운대구,2103,1박 방문자수,118.47,,,,,,,
202505,26,부산광역시,26350,해운대구,2104,2박 방문자수,134.12,,,,,,,
202505,26,부산광역시,26350,해운대구,2105,3박 방문자수,126.53,,,,,,,
202505,26,부산광역시,26380,사하구,2101,타권역 방문자 비중,57.49,,,,,,,
202505,26,부산광역시,26380,사하구,2102,숙박 비중,66.75,,,,,,,
202505,26,부산광역시,26380,사하구,2103,1박 방문자수,67.16,,,,,,,
202505,26,부산광역시,26380,사하구,2104,2박 방문자수,71.15,,,,,,,
202505,26,부산광역시,26380,사하구,2105,3박 방문자수,90.94,,,,,,,
202505,26,부산광역시,26410,금정구,2101,타권역 방문자 비중,70.19,,,,,,,
202505,26,부산광역시,26410,금정구,2102,숙박 비중,59.76,,,,,,,
202505,26,부산광역시,26410,금정구,2103,1박 방문자수,64.25,,,,,,,
202505,26,부산광역시,26410,금정구,2105,3박 방문자수,84.52,,,,,,,
202505,26,부산광역시,26440,강서구,2101,타권역 방문자 비중,93.09,,,,,,,
202505,26,부산광역시,26440,강서구,2102,숙박 비중,56.04,,,,,,,
202505,26,부산광역시,26440,강서구,2103,1박 방문자수,66.58,,,,,,,
202505,26,부산광역시,26440,강서구,2104,2박 방문자수,68.03,,,,,,,
202505,26,부산광역시,26440,강서구,2105,3박 방문자수,78.93,,,,,,,
202505,26,부산광역시,26470,연제구,2101,타권역 방문자 비중,88.5,,,,,,,
202505,26,부산광역시,26470,연제구,2102,숙박 비중,61.32,,,,,,,
202505,26,부산광역시,26470,연제구,2103,1박 방문자수,67.11,,,,,,,
202505,26,부산광역시,26470,연제구,2104,2박 방문자수,70.29,,,,,,,
202505,26,부산광역시,26470,연제구,2105,3박 방문자수,85.85,,,,,,,
202505,26,부산광역시,26500,수영구,2101,타권역 방문자 비중,89.15,,,,,,,
202505,26,부산광역시,26500,수영구,2102,숙박 비중,65.73,,,,,,,
202505,26,부산광역시,26500,수영구,2103,1박 방문자수,81.77,,,,,,,
202505,26,부산광역시,26500,수영구,2104,2박 방문자수,85.18,,,,,,,
202505,26,부산광역시,26500,수영구,2105,3박 방문자수,86.72,,,,,,,
202505,26,부산광역시,26530,사상구,2101,타권역 방문자 비중,77.51,,,,,,,
202505,26,부산광역시,26530,사상구,2102,숙박 비중,61.8,,,,,,,
202505,26,부산광역시,26530,사상구,2103,1박 방문자수,66.93,,,,,,,
202505,26,부산광역시,26530,사상구,2104,2박 방문자수,68.91,,,,,,,
202505,26,부산광역시,26530,사상구,2105,3박 방문자수,80.63,,,,,,,
202505,26,부산광역시,26710,기장군,2101,타권역 방문자 비중,89.48,,,,,,,
202505,26,부산광역시,26710,기장군,2102,숙박 비중,59.8,,,,,,,
202505,26,부산광역시,26710,기장군,2103,1박 방문자수,74.98,,,,,,,
202505,26,부산광역시,26710,기장군,2104,2박 방문자수,74.48,,,,,,,
202505,26,부산광역시,26710,기장군,2105,3박 방문자수,81.03,,,,,,,
202506,26,부산광역시,26110,중구,2101,타권역 방문자 비중,114.77,,,,,,,
202506,26,부산광역시,26110,중구,2102,숙박 비중,54.82,,,,,,,
202506,26,부산광역시,26110,중구,2103,1박 방문자수,65.37,,,,,,,
202506,26,부산광역시,26110,중구,2104,2박 방문자수,65.38,,,,,,,
202506,26,부산광역시,26110,중구,2105,3박 방문자수,65.15,,,,,,,
202506,26,부산광역시,26140,서구,2101,타권역 방문자 비중,83.75,,,,,,,
202506,26,부산광역시,26140,서구,2102,숙박 비중,61.95,,,,,,,
202506,26,부산광역시,26140,서구,2103,1박 방문자수,62.07,,,,,,,
202506,26,부산광역시,26140,서구,2104,2박 방문자수,66.24,,,,,,,
202506,26,부산광역시,26140,서구,2105,3박 방문자수,71.44,,,,,,,
202506,26,부산광역시,26170,동구,2101,타권역 방문자 비중,107.36,,,,,,,
202506,26,부산광역시,26170,동구,2102,숙박 비중,55.33,,,,,,,
202506,26,부산광역시,26170,동구,2103,1박 방문자수,65.19,,,,,,,
202506,26,부산광역시,26170,동구,2104,2박 방문자수,65.65,,,,,,,
202506,26,부산광역시,26170,동구,2105,3박 방문자수,67.57,,,,,,,
202506,26,부산광역시,26200,영도구,2101,타권역 방문자 비중,74.22,,,,,,,
202506,26,부산광역시,26200,영도구,2102,숙박 비중,58.48,,,,,,,
202506,26,부산광역시,26200,영도구,2103,1박 방문자수,58.88,,,,,,,
202506,26,부산광역시,26200,영도구,2104,2박 방문자수,62.27,,,,,,,
202506,26,부산광역시,26200,영도구,2105,3박 방문자수,66.81,,,,,,,
202506,26,부산광역시,26230,부산진구,2101,타권역 방문자 비중,79.51,,,,,,,
202506,26,부산광역시,26230,부산진구,2102,숙박 비중,60.04,,,,,,,
202506,26,부산광역시,26230,부산진구,2103,1박 방문자수,88.82,,,,,,,
202506,26,부산광역시,26230,부산진구,2104,2박 방문자수,82.79,,,,,,,
202506,26,부산광역시,26230,부산진구,2105,3박 방문자수,100.55,,,,,,,
202506,26,부산광역시,26260,동래구,2101,타권역 방문자 비중,73.85,,,,,,,
202506,26,부산광역시,26260,동래구,2102,숙박 비중,58.48,,,,,,,
202506,26,부산광역시,26260,동래구,2103,1박 방문자수,68.36,,,,,,,
202506,26,부산광역시,26260,동래구,2104,2박 방문자수,70.35,,,,,,,
202506,26,부산광역시,26260,동래구,2105,3박 방문자수,84.01,,,,,,,
202506,26,부산광역시,26290,남구,2101,타권역 방문자 비중,64.16,,,,,,,
202506,26,부산광역시,26290,남구,2102,숙박 비중,61.84,,,,,,,
202506,26,부산광역시,26290,남구,2103,1박 방문자수,66.78,,,,,,,
202506,26,부산광역시,26290,남구,2104,2박 방문자수,69.58,,,,,,,
202506,26,부산광역시,26290,남구,2105,3박 방문자수,82.59,,,,,,,
202506,26,부산광역시,26320,북구,2101,타권역 방문자 비중,54.68,,,,,,,
202506,26,부산광역시,26320,북구,2102,숙박 비중,61.74,,,,,,,
202506,26,부산광역시,26320,북구,2103,1박 방문자수,62.99,,,,,,,
202506,26,부산광역시,26320,북구,2104,2박 방문자수,66.3,,,,,,,
202506,26,부산광역시,26320,북구,2105,3박 방문자수,78.68,,,,,,,
202506,26,부산광역시,26350,해운대구,2101,타권역 방문자 비중,73.35,,,,,,,
202506,26,부산광역시,26350,해운대구,2102,숙박 비중,69.6,,,,,,,
202506,26,부산광역시,26350,해운대구,2103,1박 방문자수,109.01,,,,,,,
202506,26,부산광역시,26350,해운대구,2104,2박 방문자수,119.27,,,,,,,
202506,26,부산광역시,26350,해운대구,2105,3박 방문자수,107.31,,,,,,,
202506,26,부산광역시,26380,사하구,2101,타권역 방문자 비중,53.87,,,,,,,
202506,26,부산광역시,26380,사하구,2102,숙박 비중,63.69,,,,,,,
202506,26,부산광역시,26380,사하구,2103,1박 방문자수,64.1,,,,,,,
202506,26,부산광역시,26380,사하구,2104,2박 방문자수,66.94,,,,,,,
202506,26,부산광역시,26380,사하구,2105,3박 방문자수,80.65,,,,,,,
202506,26,부산광역시,26410,금정구,2101,타권역 방문자 비중,66.48,,,,,,,
202506,26,부산광역시,26410,금정구,2102,숙박 비중,58.12,,,,,,,
202506,26,부산광역시,26410,금정구,2103,1박 방문자수,61.76,,,,,,,
202506,26,부산광역시,26410,금정구,2104,2박 방문자수,65.37,,,,,,,
202506,26,부산광역시,26410,금정구,2105,3박 방문자수,76.92,,,,,,,
202506,26,부산광역시,26440,강서구,2101,타권역 방문자 비중,90.66,,,,,,,
202506,26,부산광역시,26440,강서구,2102,숙박 비중,54.88,,,,,,,
202506,26,부산광역시,26440,강서구,2103,1박 방문자수,64.68,,,,,,,
202506,26,부산광역시,26440,강서구,2104,2박 방문자수,64.76,,,,,,,
202506,26,부산광역시,26440,강서구,2105,3박 방문자수,73.63,,,,,,,
202506,26,부산광역시,26470,연제구,2101,타권역 방문자 비중,86.66,,,,,,,
202506,26,부산광역시,26470,연제구,2102,숙박 비중,58.92,,,,,,,
202506,26,부산광역시,26470,연제구,2103,1박 방문자수,64.48,,,,,,,
202506,26,부산광역시,26470,연제구,2104,2박 방문자수,66.47,,,,,,,
202506,26,부산광역시,26470,연제구,2105,3박 방문자수,77.36,,,,,,,
202506,26,부산광역시,26500,수영구,2101,타권역 방문자 비중,86.03,,,,,,,
202506,26,부산광역시,26500,수영구,2102,숙박 비중,64.44,,,,,,,
202506,26,부산광역시,26500,수영구,2103,1박 방문자수,78.3,,,,,,,
202506,26,부산광역시,26500,수영구,2104,2박 방문자수,80.52,,,,,,,
202506,26,부산광역시,26500,수영구,2105,3박 방문자수,78.76,,,,,,,
202506,26,부산광역시,26530,사상구,2101,타권역 방문자 비중,74.9,,,,,,,
202506,26,부산광역시,26530,사상구,2102,숙박 비중,59.59,,,,,,,
202506,26,부산광역시,26530,사상구,2103,1박 방문자수,64.27,,,,,,,
202506,26,부산광역시,26530,사상구,2104,2박 방문자수,65.6,,,,,,,
202506,26,부산광역시,26530,사상구,2105,3박 방문자수,73.73,,,,,,,
202506,26,부산광역시,26710,기장군,2101,타권역 방문자 비중,85.33,,,,,,,
202506,26,부산광역시,26710,기장군,2102,숙박 비중,59,,,,,,,
202506,26,부산광역시,26710,기장군,2103,1박 방문자수,71.8,,,,,,,
202506,26,부산광역시,26710,기장군,2104,2박 방문자수,70.65,,,,,,,
202506,26,부산광역시,26710,기장군,2105,3박 방문자수,73.96,,,,,,,
202507,26,부산광역시,26110,중구,2101,타권역 방문자 비중,114.49,,,,,,,
202507,26,부산광역시,26110,중구,2102,숙박 비중,55.47,,,,,,,
202507,26,부산광역시,26110,중구,2103,1박 방문자수,66.3,,,,,,,
202507,26,부산광역시,26110,중구,2104,2박 방문자수,67.37,,,,,,,
202507,26,부산광역시,26110,중구,2105,3박 방문자수,67.86,,,,,,,
202507,26,부산광역시,26140,서구,2101,타권역 방문자 비중,84.77,,,,,,,
202507,26,부산광역시,26140,서구,2102,숙박 비중,62.94,,,,,,,
202507,26,부산광역시,26140,서구,2103,1박 방문자수,63.25,,,,,,,
202507,26,부산광역시,26140,서구,2104,2박 방문자수,68.48,,,,,,,
202507,26,부산광역시,26140,서구,2105,3박 방문자수,72.87,,,,,,,
202507,26,부산광역시,26170,동구,2101,타권역 방문자 비중,109.66,,,,,,,
202507,26,부산광역시,26170,동구,2102,숙박 비중,55.62,,,,,,,
202507,26,부산광역시,26170,동구,2103,1박 방문자수,66.82,,,,,,,
202507,26,부산광역시,26170,동구,2104,2박 방문자수,67.96,,,,,,,
202507,26,부산광역시,26170,동구,2105,3박 방문자수,71.13,,,,,,,
202507,26,부산광역시,26200,영도구,2101,타권역 방문자 비중,73.76,,,,,,,
202507,26,부산광역시,26200,영도구,2102,숙박 비중,59.38,,,,,,,
202507,26,부산광역시,26200,영도구,2103,1박 방문자수,59.34,,,,,,,
202507,26,부산광역시,26200,영도구,2104,2박 방문자수,63.02,,,,,,,
202507,26,부산광역시,26200,영도구,2105,3박 방문자수,67.51,,,,,,,
202507,26,부산광역시,26230,부산진구,2101,타권역 방문자 비중,80.34,,,,,,,
202507,26,부산광역시,26230,부산진구,2102,숙박 비중,61.01,,,,,,,
202507,26,부산광역시,26230,부산진구,2103,1박 방문자수,92.87,,,,,,,
202507,26,부산광역시,26230,부산진구,2104,2박 방문자수,89.1,,,,,,,
202507,26,부산광역시,26230,부산진구,2105,3박 방문자수,108.13,,,,,,,
202507,26,부산광역시,26260,동래구,2101,타권역 방문자 비중,74.45,,,,,,,
202507,26,부산광역시,26260,동래구,2102,숙박 비중,59.23,,,,,,,
202507,26,부산광역시,26260,동래구,2103,1박 방문자수,69.83,,,,,,,
202507,26,부산광역시,26260,동래구,2104,2박 방문자수,72.4,,,,,,,
202507,26,부산광역시,26260,동래구,2105,3박 방문자수,89.44,,,,,,,
202507,26,부산광역시,26290,남구,2101,타권역 방문자 비중,65.02,,,,,,,
202507,26,부산광역시,26290,남구,2102,숙박 비중,62.85,,,,,,,
202507,26,부산광역시,26290,남구,2103,1박 방문자수,68.06,,,,,,,
202507,26,부산광역시,26290,남구,2104,2박 방문자수,71.19,,,,,,,
202507,26,부산광역시,26290,남구,2105,3박 방문자수,85.75,,,,,,,
202507,26,부산광역시,26320,북구,2101,타권역 방문자 비중,54.57,,,,,,,
202507,26,부산광역시,26320,북구,2102,숙박 비중,62.62,,,,,,,
202507,26,부산광역시,26320,북구,2103,1박 방문자수,63.63,,,,,,,
202507,26,부산광역시,26320,북구,2104,2박 방문자수,67.83,,,,,,,
202507,26,부산광역시,26320,북구,2105,3박 방문자수,81.11,,,,,,,
202507,26,부산광역시,26350,해운대구,2101,타권역 방문자 비중,75.78,,,,,,,
202507,26,부산광역시,26350,해운대구,2102,숙박 비중,72.29,,,,,,,
202507,26,부산광역시,26350,해운대구,2103,1박 방문자수,118.18,,,,,,,
202507,26,부산광역시,26350,해운대구,2104,2박 방문자수,143.32,,,,,,,
202507,26,부산광역시,26350,해운대구,2105,3박 방문자수,123.97,,,,,,,
202507,26,부산광역시,26380,사하구,2101,타권역 방문자 비중,55.06,,,,,,,
202507,26,부산광역시,26380,사하구,2102,숙박 비중,64.52,,,,,,,
202507,26,부산광역시,26380,사하구,2103,1박 방문자수,64.89,,,,,,,
202507,26,부산광역시,26380,사하구,2104,2박 방문자수,68.58,,,,,,,
202507,26,부산광역시,26380,사하구,2105,3박 방문자수,85.58,,,,,,,
202507,26,부산광역시,26410,금정구,2101,타권역 방문자 비중,67.19,,,,,,,
202507,26,부산광역시,26410,금정구,2102,숙박 비중,60.42,,,,,,,
202507,26,부산광역시,26410,금정구,2103,1박 방문자수,63.87,,,,,,,
202507,26,부산광역시,26410,금정구,2104,2박 방문자수,67.96,,,,,,,
202507,26,부산광역시,26410,금정구,2105,3박 방문자수,82.25,,,,,,,
202507,26,부산광역시,26440,강서구,2101,타권역 방문자 비중,90.85,,,,,,,
202507,26,부산광역시,26440,강서구,2102,숙박 비중,55.57,,,,,,,
202507,26,부산광역시,26440,강서구,2103,1박 방문자수,65.66,,,,,,,
202507,26,부산광역시,26440,강서구,2104,2박 방문자수,66.47,,,,,,,
202507,26,부산광역시,26440,강서구,2105,3박 방문자수,77.72,,,,,,,
202507,26,부산광역시,26470,연제구,2101,타권역 방문자 비중,88.52,,,,,,,
202507,26,부산광역시,26470,연제구,2102,숙박 비중,59.76,,,,,,,
202507,26,부산광역시,26470,연제구,2103,1박 방문자수,65.89,,,,,,,
202507,26,부산광역시,26470,연제구,2104,2박 방문자수,68.66,,,,,,,
202507,26,부산광역시,26470,연제구,2105,3박 방문자수,81.63,,,,,,,
202507,26,부산광역시,26500,수영구,2101,타권역 방문자 비중,88.51,,,,,,,
202507,26,부산광역시,26500,수영구,2102,숙박 비중,65.57,,,,,,,
202507,26,부산광역시,26500,수영구,2103,1박 방문자수,82.94,,,,,,,
202507,26,부산광역시,26500,수영구,2104,2박 방문자수,87.53,,,,,,,
202507,26,부산광역시,26500,수영구,2105,3박 방문자수,83.17,,,,,,,
202507,26,부산광역시,26530,사상구,2101,타권역 방문자 비중,75.6,,,,,,,
202507,26,부산광역시,26530,사상구,2102,숙박 비중,60.5,,,,,,,
202507,26,부산광역시,26530,사상구,2103,1박 방문자수,65.17,,,,,,,
202507,26,부산광역시,26530,사상구,2104,2박 방문자수,67.12,,,,,,,
202507,26,부산광역시,26530,사상구,2105,3박 방문자수,77.46,,,,,,,
202507,26,부산광역시,26710,기장군,2101,타권역 방문자 비중,84.58,,,,,,,
202507,26,부산광역시,26710,기장군,2102,숙박 비중,60.93,,,,,,,
202507,26,부산광역시,26710,기장군,2103,1박 방문자수,74.11,,,,,,,
202507,26,부산광역시,26710,기장군,2104,2박 방문자수,74.97,,,,,,,
202507,26,부산광역시,26710,기장군,2105,3박 방문자수,78.5,,,,,,,
202508,26,부산광역시,26110,중구,2101,타권역 방문자 비중,115.9,,,,,,,
202508,26,부산광역시,26110,중구,2102,숙박 비중,56.41,,,,,,,
202508,26,부산광역시,26110,중구,2103,1박 방문자수,68.15,,,,,,,
202508,26,부산광역시,26110,중구,2104,2박 방문자수,69.21,,,,,,,
202508,26,부산광역시,26110,중구,2105,3박 방문자수,67.77,,,,,,,
202508,26,부산광역시,26140,서구,2101,타권역 방문자 비중,85.79,,,,,,,
202508,26,부산광역시,26140,서구,2102,숙박 비중,65.09,,,,,,,
202508,26,부산광역시,26140,서구,2103,1박 방문자수,64.95,,,,,,,
202508,26,부산광역시,26140,서구,2104,2박 방문자수,70.56,,,,,,,
202508,26,부산광역시,26140,서구,2105,3박 방문자수,73.52,,,,,,,
202508,26,부산광역시,26170,동구,2101,타권역 방문자 비중,111.28,,,,,,,
202508,26,부산광역시,26170,동구,2102,숙박 비중,56.39,,,,,,,
202508,26,부산광역시,26170,동구,2103,1박 방문자수,68.87,,,,,,,
202508,26,부산광역시,26170,동구,2104,2박 방문자수,70.65,,,,,,,
202508,26,부산광역시,26170,동구,2105,3박 방문자수,69.04,,,,,,,
202508,26,부산광역시,26200,영도구,2101,타권역 방문자 비중,76.74,,,,,,,
202508,26,부산광역시,26200,영도구,2102,숙박 비중,61.44,,,,,,,
202508,26,부산광역시,26200,영도구,2103,1박 방문자수,61.45,,,,,,,
202508,26,부산광역시,26200,영도구,2104,2박 방문자수,65.07,,,,,,,
202508,26,부산광역시,26200,영도구,2105,3박 방문자수,68.64,,,,,,,
202508,26,부산광역시,26230,부산진구,2101,타권역 방문자 비중,81.51,,,,,,,
202508,26,부산광역시,26230,부산진구,2102,숙박 비중,62.27,,,,,,,
202508,26,부산광역시,26230,부산진구,2103,1박 방문자수,97.98,,,,,,,
202508,26,부산광역시,26230,부산진구,2104,2박 방문자수,95.09,,,,,,,
202508,26,부산광역시,26230,부산진구,2105,3박 방문자수,106.84,,,,,,,
202508,26,부산광역시,26260,동래구,2101,타권역 방문자 비중,74.27,,,,,,,
202508,26,부산광역시,26260,동래구,2102,숙박 비중,59.82,,,,,,,
202508,26,부산광역시,26260,동래구,2103,1박 방문자수,70.96,,,,,,,
202508,26,부산광역시,26260,동래구,2104,2박 방문자수,74.44,,,,,,,
202508,26,부산광역시,26260,동래구,2105,3박 방문자수,86.91,,,,,,,
202508,26,부산광역시,26290,남구,2101,타권역 방문자 비중,65.73,,,,,,,
202508,26,부산광역시,26290,남구,2102,숙박 비중,64.37,,,,,,,
202508,26,부산광역시,26290,남구,2103,1박 방문자수,69.81,,,,,,,
202508,26,부산광역시,26290,남구,2104,2박 방문자수,74.05,,,,,,,
202508,26,부산광역시,26290,남구,2105,3박 방문자수,86.26,,,,,,,
202508,26,부산광역시,26320,북구,2101,타권역 방문자 비중,54.93,,,,,,,
202508,26,부산광역시,26320,북구,2102,숙박 비중,63.7,,,,,,,
202508,26,부산광역시,26320,북구,2103,1박 방문자수,65,,,,,,,
202508,26,부산광역시,26320,북구,2104,2박 방문자수,69.63,,,,,,,
202508,26,부산광역시,26320,북구,2105,3박 방문자수,79.85,,,,,,,
202508,26,부산광역시,26350,해운대구,2101,타권역 방문자 비중,78.25,,,,,,,
202508,26,부산광역시,26350,해운대구,2102,숙박 비중,73.68,,,,,,,
202508,26,부산광역시,26350,해운대구,2103,1박 방문자수,126.11,,,,,,,
202508,26,부산광역시,26350,해운대구,2104,2박 방문자수,159.8,,,,,,,
202508,26,부산광역시,26350,해운대구,2105,3박 방문자수,122.83,,,,,,,
202508,26,부산광역시,26380,사하구,2101,타권역 방문자 비중,56.3,,,,,,,
202508,26,부산광역시,26380,사하구,2102,숙박 비중,65.07,,,,,,,
202508,26,부산광역시,26380,사하구,2103,1박 방문자수,66.19,,,,,,,
202508,26,부산광역시,26380,사하구,2104,2박 방문자수,70.84,,,,,,,
202508,26,부산광역시,26380,사하구,2105,3박 방문자수,83.32,,,,,,,
202508,26,부산광역시,26410,금정구,2101,타권역 방문자 비중,68.59,,,,,,,
202508,26,부산광역시,26410,금정구,2102,숙박 비중,60.67,,,,,,,
202508,26,부산광역시,26410,금정구,2103,1박 방문자수,64.39,,,,,,,
202508,26,부산광역시,26410,금정구,2104,2박 방문자수,69.06,,,,,,,
202508,26,부산광역시,26410,금정구,2105,3박 방문자수,79.87,,,,,,,
202508,26,부산광역시,26440,강서구,2101,타권역 방문자 비중,91.98,,,,,,,
202508,26,부산광역시,26440,강서구,2102,숙박 비중,55.79,,,,,,,
202508,26,부산광역시,26440,강서구,2103,1박 방문자수,66.87,,,,,,,
202508,26,부산광역시,26440,강서구,2104,2박 방문자수,67.84,,,,,,,
202508,26,부산광역시,26440,강서구,2105,3박 방문자수,75.94,,,,,,,
202508,26,부산광역시,26470,연제구,2101,타권역 방문자 비중,88.46,,,,,,,
202508,26,부산광역시,26470,연제구,2102,숙박 비중,60.83,,,,,,,
202508,26,부산광역시,26470,연제구,2103,1박 방문자수,67.52,,,,,,,
202508,26,부산광역시,26470,연제구,2104,2박 방문자수,69.99,,,,,,,
202508,26,부산광역시,26470,연제구,2105,3박 방문자수,80.91,,,,,,,
202508,26,부산광역시,26500,수영구,2101,타권역 방문자 비중,91.31,,,,,,,
202508,26,부산광역시,26500,수영구,2102,숙박 비중,66.26,,,,,,,
202508,26,부산광역시,26500,수영구,2103,1박 방문자수,87.05,,,,,,,
202508,26,부산광역시,26500,수영구,2104,2박 방문자수,93.28,,,,,,,
202508,26,부산광역시,26500,수영구,2105,3박 방문자수,83.05,,,,,,,
202508,26,부산광역시,26530,사상구,2101,타권역 방문자 비중,76.16,,,,,,,
202508,26,부산광역시,26530,사상구,2102,숙박 비중,61.87,,,,,,,
202508,26,부산광역시,26530,사상구,2103,1박 방문자수,66.75,,,,,,,
202508,26,부산광역시,26530,사상구,2104,2박 방문자수,69.18,,,,,,,
202508,26,부산광역시,26530,사상구,2105,3박 방문자수,77.03,,,,,,,
202508,26,부산광역시,26710,기장군,2101,타권역 방문자 비중,88.25,,,,,,,
202508,26,부산광역시,26710,기장군,2102,숙박 비중,61.45,,,,,,,
202508,26,부산광역시,26710,기장군,2103,1박 방문자수,78.3,,,,,,,
202508,26,부산광역시,26710,기장군,2104,2박 방문자수,79.62,,,,,,,
202508,26,부산광역시,26710,기장군,2105,3박 방문자수,77.18,,,,,,,
202509,26,부산광역시,26110,중구,2101,타권역 방문자 비중,114.04,,,,,,,
202509,26,부산광역시,26110,중구,2102,숙박 비중,54.77,,,,,,,
202509,26,부산광역시,26110,중구,2103,1박 방문자수,64.63,,,,,,,
202509,26,부산광역시,26110,중구,2104,2박 방문자수,65.73,,,,,,,
202509,26,부산광역시,26110,중구,2105,3박 방문자수,68.59,,,,,,,
202509,26,부산광역시,26140,서구,2101,타권역 방문자 비중,85.64,,,,,,,
202509,26,부산광역시,26140,서구,2102,숙박 비중,61.5,,,,,,,
202509,26,부산광역시,26140,서구,2103,1박 방문자수,62.47,,,,,,,
202509,26,부산광역시,26140,서구,2104,2박 방문자수,66.37,,,,,,,
202509,26,부산광역시,26140,서구,2105,3박 방문자수,73.31,,,,,,,
202509,26,부산광역시,26170,동구,2101,타권역 방문자 비중,105.7,,,,,,,
202509,26,부산광역시,26170,동구,2102,숙박 비중,55.55,,,,,,,
202509,26,부산광역시,26170,동구,2103,1박 방문자수,64.72,,,,,,,
202509,26,부산광역시,26170,동구,2104,2박 방문자수,65.93,,,,,,,
202509,26,부산광역시,26170,동구,2105,3박 방문자수,68.71,,,,,,,
202509,26,부산광역시,26200,영도구,2101,타권역 방문자 비중,75.28,,,,,,,
202509,26,부산광역시,26200,영도구,2102,숙박 비중,59.99,,,,,,,
202509,26,부산광역시,26200,영도구,2103,1박 방문자수,59.14,,,,,,,
202509,26,부산광역시,26200,영도구,2104,2박 방문자수,63.01,,,,,,,
