행정구명,사업장명,업태구분명,영업상태명,상세영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
기장군,빌라쥬드 아난티 빌라동,휴양콘도미니엄업,영업/정상,영업,202307,,"부산광역시 기장군 기장읍 기장해안로 267-17, 스프링하우스맨션, 풀하우스맨션, 매너하우스 1-3층",,129.22001265,35.20210076
기장군,빌라쥬드 아난티 클리퍼,휴양콘도미니엄업,영업/정상,영업,202307,,"부산광역시 기장군 기장읍 기장해안로 267-7, A,B,C,D동 지하1-지상12층",,129.22179835,35.19875968
기장군,세븐브릭스호텔,일반호텔,영업/정상,영업,201208,,"부산광역시 기장군 정관읍 구연4로 20 ((3,4,5층))",,129.18033494,35.32183348
기장군,소유 오시리아,숙박업(생활),영업/정상,영업,202506,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 30개호",,129.21425754,35.18902891
기장군,쉼표모텔,여관업,영업/정상,영업,199708,,부산광역시 기장군 일광읍 삼성1길 13,,129.23460494,35.26475236
기장군,스테이화가,숙박업(생활),영업/정상,영업,199508,,부산광역시 기장군 기장읍 연화길 10,,129.22318245,35.21535509
기장군,스테이화양연화,숙박업(생활),영업/정상,영업,202505,,"부산광역시 기장군 기장읍 기장해안로 494-3, 로투스하우스",,129.2246203,35.21830097
기장군,씨앤트리,숙박업(생활),영업/정상,영업,202301,,"부산광역시 기장군 일광읍 일광로 808, 3,4층 201,301,302호",,129.26144541,35.31283966
기장군,아난티 앳 부산 빌라쥬,관광호텔,영업/정상,영업,202307,,"부산광역시 기장군 기장읍 기장해안로 267-17, 아난티 앳 부산 1-12층",,129.22001265,35.20210076
기장군,아난티 앳 부산 코브 호텔,관광호텔,영업/정상,영업,201706,,"부산광역시 기장군 기장읍 기장해안로 268-32, 2층~10층",,129.22836538,35.19785566
기장군,아난티펜트하우스해운대,숙박업(생활),영업/정상,영업,201705,,"부산광역시 기장군 기장읍 기장해안로 268-31, 지하3~지상10층",,129.22865774,35.19958999
기장군,어베인(URBANE pool villa),숙박업(생활),영업/정상,영업,201908,,"부산광역시 기장군 일광읍 일역길 78-1, 3~7층",,129.23297046,35.26125201
기장군,에이치에비뉴 기장일광점,관광호텔,영업/정상,영업,202304,,"부산광역시 기장군 일광읍 해송4로 3, 지하1층~지상15층층",,129.23088533,35.26566735
기장군,에이치에비뉴(H-AVENUE) 정관점,숙박업 기타,영업/정상,영업,201202,,부산광역시 기장군 정관읍 산단2로 31-24,,129.1832115,35.31617539
기장군,엘모멘토 오시리아,숙박업(생활),영업/정상,영업,202205,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 51개호",,129.21425754,35.18902891
기장군,연화리330호텔&풀빌라,숙박업(생활),영업/정상,영업,202006,,"부산광역시 기장군 기장읍 기장해안로 460, 1~7(2층제외)층",,129.22300112,35.21560608
기장군,오데이즈 오시리아 레지던스,숙박업(생활),영업/정상,영업,202404,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 33개호",,129.21425754,35.18902891
기장군,오션스위트,숙박업(생활),영업/정상,영업,202607,,"부산광역시 기장군 일광읍 삼성3길 7, 1-2층",,129.23353393,35.26229214
기장군,오실라,숙박업(생활),영업/정상,영업,202304,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 53개호",,129.21425754,35.18902891
기장군,올리브모텔,여관업,영업/정상,영업,198607,,부산광역시 기장군 기장읍 대변로 20,,129.21854867,35.23415113
기장군,와이컬렉션 by UH FLAT 오시리아,숙박업(생활),영업/정상,영업,202212,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 99개호",,129.21425754,35.18902891
기장군,이데아호텔,여관업,영업/정상,영업,199505,,부산광역시 기장군 기장읍 차성로 403,,129.21431858,35.25365479
기장군,이제 부산,관광호텔,영업/정상,영업,202308,,"부산광역시 기장군 기장읍 연화길 70, 1~8층",,129.22674553,35.21977642
기장군,조인장모텔,여관업,영업/정상,영업,198008,,부산광역시 기장군 기장읍 차성동로 52-14,,129.21735408,35.24223651
기장군,주식회사 케니스테이부산기장,일반호텔,영업/정상,영업,202110,,부산광역시 기장군 기장읍 차성남로51번길 26,,129.21580706,35.24261046
기장군,죽성여인숙,여인숙업,영업/정상,영업,199701,,부산광역시 기장군 기장읍 두호길 31,,129.24712278,35.24070288
기장군,지앤지(G&G)모텔,여관업,영업/정상,영업,199507,,부산광역시 기장군 기장읍 기장해안로 442,,129.22222048,35.21427527
기장군,짱모텔,여관업,영업/정상,영업,199509,,부산광역시 기장군 기장읍 차성로 375,,129.21374192,35.25112442
기장군,초콜릿,여관업,영업/정상,영업,199405,,부산광역시 기장군 기장읍 연화길 32,,129.22513478,35.21653004
기장군,카이브 기장일광점,숙박업(생활),영업/정상,영업,202311,,"부산광역시 기장군 일광읍 삼성3길 7, 3,4층",,129.23353393,35.26229214
기장군,캐슬모텔,여관업,영업/정상,영업,200303,,부산광역시 기장군 일광읍 삼성1길 5-7,,129.23374158,35.26490297
기장군,큐모텔,여관업,영업/정상,영업,199512,,부산광역시 기장군 기장읍 차성로 370,,129.2141596,35.25056955
기장군,큐모텔,여관업,영업/정상,영업,201011,,부산광역시 기장군 일광읍 일광로 88-1,,129.23332646,35.26410484
기장군,타이드어웨이풀빌라,숙박업(생활),영업/정상,영업,202006,,"부산광역시 기장군 기장읍 기장해안로 26, 지하1~지상4층",,129.20849292,35.18218526
