행정구명,사업장명,업태구분명,경도,위도
기장군,문방구,소매,129.164671,35.33736199
기장군,문샾,소매,129.1777627,35.32116797
기장군,미니스톱정관동원점,소매,129.1743639,35.31947198
기장군,미니스톱정관위브점,소매,129.196844,35.32014679
기장군,미니스톱정관이지점,소매,129.1628358,35.33328575
기장군,미래서점,소매,129.1750849,35.32135136
기장군,미샤플러스홈플러스부산,소매,129.1763838,35.32304911
기장군,미스힐링,소매,129.1661107,35.33485811
기장군,미싱도로록,소매,129.1753584,35.32048136
기장군,미진스토아주,소매,129.1665213,35.33540945
기장군,미팔레트,소매,129.1891604,35.32632369
기장군,미화기장,소매,129.1762597,35.32169967
기장군,믹스앤매치,소매,129.1643656,35.33580852
기장군,민바이크,소매,129.1829189,35.32238156
기장군,민식자재마트,소매,129.1757302,35.32819725
기장군,밀양사과,소매,129.1775255,35.32216347
기장군,바다여행,소매,129.187176,35.32408881
기장군,바로e마트,소매,129.1711148,35.32665824
기장군,바로반찬,소매,129.1711148,35.32665824
기장군,바모스홀스,소매,129.1956124,35.34208424
기장군,반찬마루,소매,129.1891794,35.32539519
기장군,반하다,소매,129.1753584,35.32048136
기장군,배터리몬스터기장;동,소매,129.2067678,35.32484101
기장군,백운１주유소,소매,129.1975721,35.3234857
기장군,베리디,소매,129.1709708,35.33689753
기장군,벨라,소매,129.1713702,35.32593276
기장군,별별,소매,129.2067277,35.32740991
기장군,별별간식연구소,소매,129.1801569,35.32025072
기장군,보니종합유통,소매,129.1811185,35.33189382
기장군,보니타,소매,129.1707144,35.33676697
기장군,보석나라,소매,129.1762597,35.32169967
기장군,봄들산,소매,129.1681023,35.33613803
기장군,봄약국,소매,129.1656992,35.33468527
기장군,봉봉,소매,129.1805582,35.32782187
기장군,봉봉스테이션,소매,129.178435,35.32286797
기장군,부경모터스밧데리할인마트,소매,129.1737501,35.32775529
기장군,부경물류,소매,129.2124926,35.32510579
기장군,부동산임대,소매,129.184827,35.31851734
기장군,부산뱅커앤오일,소매,129.2014798,35.32932587
기장군,북플랩,소매,129.1787317,35.32204261
기장군,붕붕카과일,소매,129.1746384,35.32069256
기장군,브이케이메디슨영남지사,소매,129.1788814,35.32229222
기장군,블랙스완,소매,129.1788814,35.32229222
기장군,비볼드디에이치,소매,129.1905624,35.32123401
기장군,비엔,소매,129.1759486,35.32239913
기장군,비엠컴퍼니이진,소매,129.1748465,35.32230182
기장군,비와이씨성현점,소매,129.1716453,35.33046044
기장군,비콘텐츠,소매,129.1782802,35.32119469
기장군,비타민향기,소매,129.1762597,35.32169967
기장군,빅뱅,소매,129.176414,35.32089489
기장군,빠시옹,소매,129.1828499,35.32104015
기장군,빵꾸똥꾸문구야정관,소매,129.1643656,35.33580852
기장군,빵이소,소매,129.1786153,35.3218014
기장군,쁘띠프랑,소매,129.1759486,35.32239913
기장군,삐까삐까양품점,소매,129.1709203,35.32555336
기장군,사라,소매,129.1708811,35.32655431
기장군,삼성시스템에어컨,소매,129.18117,35.31907901
기장군,삼천리자전거정관,소매,129.1829189,35.32238156
기장군,새솔리,소매,129.1869496,35.3242551
기장군,생생건강녹즙기장지사,소매,129.2045181,35.32499922
기장군,샵순주,소매,129.1822527,35.31927573
기장군,서원유통탑마트,소매,129.1801269,35.31913387
기장군,서하기,소매,129.1762597,35.32169967
기장군,선물,소매,129.1759486,35.32239913
기장군,성림종합철강,소매,129.1788814,35.32229222
기장군,세계로유통,소매,129.1746384,35.32069256
기장군,세븐부산정관용수리점,소매,129.1801991,35.3271435
기장군,세븐부산정관점,소매,129.1838444,35.3191839
기장군,세븐부산정관해모로점,소매,129.1728282,35.3224823
기장군,세븐부산정관해오름점,소매,129.1798332,35.32088734
기장군,세븐일레븐부산,소매,129.1838444,35.3191839
기장군,세븐일레븐부산정관,소매,129.1772694,35.32614201
기장군,세븐일레븐부산정관방곡리점,소매,129.1891753,35.32646759
기장군,세븐일레븐부산정관스카이점,소매,129.1787317,35.32204261
기장군,세븐일레븐부산정관조은,소매,129.1768168,35.32074346
기장군,세븐일레븐부산정관조은시티점,소매,129.176414,35.32089489
기장군,세븐일레븐부산정관해오름점,소매,129.1798332,35.32088734
기장군,세븐일레븐부산정관해오름점,소매,129.1798332,35.32088734
기장군,세연약국,소매,129.1894748,35.32085723
기장군,센텀축산물할인장터,소매,129.1750849,35.32135136
기장군,셋업,소매,129.2067277,35.32740991
기장군,소담청,소매,129.1721291,35.33004624
기장군,소원상회,소매,129.1906661,35.32181786
기장군,솜사탕문방구,소매,129.1783356,35.3257173
기장군,수식자재유통센타,소매,129.1757302,35.32819725
기장군,수풍수산,소매,129.1784237,35.32244465
기장군,스낵아이스24,소매,129.1782166,35.32579153
기장군,스마트약국,소매,129.189175,35.32482757
기장군,스칼렛로즈,소매,129.1852566,35.32344769
기장군,스쿨팬시,소매,129.170359,35.32635643
기장군,스테이인주,소매,129.1658279,35.32013889
기장군,슬기로운폰가게,소매,129.1826013,35.32283786
기장군,시연이네마트,소매,129.1915806,35.31862935
기장군,시원인베스트먼트,소매,129.1846057,35.32254933
기장군,시현공조,소매,129.1814765,35.3178029
기장군,신데렐라,소매,129.1759486,35.32239913
기장군,신도시약국,소매,129.1709789,35.32610199
기장군,신사옴므,소매,129.1753584,35.32048136
기장군,신세계마트,소매,129.179979,35.32836398
기장군,신앙촌상회,소매,129.1713702,35.32593276
기장군,신정종합공구,소매,129.1755264,35.31608088
기장군,신화,소매,129.164671,35.33736199
기장군,싱크퓨어부산경남총판,소매,129.1855606,35.32208151
기장군,썬푸르츠마트,소매,129.1747895,35.32099623
기장군,씨유정관,소매,129.1916103,35.32135919
기장군,씨유정관LH5단지점,소매,129.184827,35.31851734
기장군,씨유정관달산점,소매,129.1799999,35.31767635
기장군,씨유정관로얄듀크1차점,소매,129.1915806,35.31862935
기장군,씨유정관모전리점,소매,129.1686486,35.33641658
기장군,씨유정관서희점,소매,129.1891669,35.32574686
기장군,씨유정관신도시,소매,129.1753584,35.32048136
기장군,씨유정관에버빌점,소매,129.1692078,35.33429793
기장군,씨유정관예림점,소매,129.2130234,35.32481673
기장군,씨유정관이지더원,소매,129.1643656,35.33580852
기장군,씨유정관파크점,소매,129.1801644,35.32175545
기장군,씨유정관풀리페점,소매,129.179097,35.32868627
기장군,씨유정관협성점,소매,129.1735251,35.32715559
기장군,씨제이올리브영부산,소매,129.1767391,35.32153784
기장군,씨제이올리브영부산정관,소매,129.1656376,35.33484857
기장군,아기엄마가요리하는반찬,소매,129.1632244,35.33961366
기장군,아뜰리에134,소매,129.1812731,35.31759931
기장군,아리따움정관시티점,소매,129.1759486,35.32239913
기장군,아비요컴퍼니,소매,129.1670876,35.33520105
기장군,아시아마트,소매,129.1821844,35.31878135
기장군,아이러브제이,소매,129.1759486,35.32239913
기장군,아이비클럽학생복,소매,129.1731218,35.32892903
기장군,아이스나라,소매,129.1631353,35.33255949
기장군,아이스달콩,소매,129.1691963,35.33428011
기장군,아이스빙고,소매,129.164671,35.33736199
기장군,아이스빙고,소매,129.1675116,35.32513695
기장군,아이스스타,소매,129.1853501,35.32079672
기장군,아이스크림,소매,129.170359,35.32635643
기장군,아이스크림무인당,소매,129.1815887,35.3191165
기장군,아이스크림할인점,소매,129.183941,35.31868654
기장군,아이스크림할인점LH5단지,소매,129.184827,35.31851734
기장군,아이스크림할인점정관,소매,129.170303,35.32508686
기장군,아이스탑정관용수점,소매,129.1796954,35.3284502
기장군,아이앤비,소매,129.1813341,35.31577795
기장군,아이야,소매,129.1800951,35.32695614
기장군,아이엠,소매,129.1748465,35.32230182
기장군,아이폰브라더스,소매,129.1806172,35.32715398
기장군,아트박스정관,소매,129.1782802,35.32119469
기장군,안경만들기,소매,129.1750849,35.32135136
기장군,안경희개미집,소매,129.1768528,35.32372551
기장군,알랑문방구,소매,129.1653026,35.32847465
기장군,알로베이비,소매,129.1759486,35.32239913
기장군,알로스토리,소매,129.1871763,35.32369231
기장군,알톤스포츠,소매,129.1858569,35.32205813
기장군,앵무새카페리프패럿,소매,129.1847398,35.32344802
기장군,얍얍플라워앤벌룬,소매,129.1820935,35.32030588
기장군,양키캔들부산,소매,129.1758682,35.32103989
기장군,어게인,소매,129.1753584,35.32048136
기장군,어컴퍼니,소매,129.1768168,35.32074346
기장군,에그밍,소매,129.1756278,35.3219183
기장군,에스아일랜드,소매,129.1628358,35.33328575
기장군,에스제이에스,소매,129.1782499,35.31760878
기장군,에이치빈티지샵,소매,129.1747895,35.32099623
기장군,에코리움,소매,129.1794154,35.32703148
기장군,엔젤메디,소매,129.1796343,35.32044037
기장군,엔젤팜약국,소매,129.1796343,35.32044037
기장군,엘리트교복점,소매,129.1720991,35.33056943
기장군,엠에스컴퍼니,소매,129.1801552,35.32796431
기장군,엠케이콜렉션,소매,129.1906661,35.32181786
기장군,여름,소매,129.1788814,35.32229222
기장군,열방이주민케어센터,소매,129.1774789,35.32124517
기장군,영헬스케어,소매,129.1877497,35.32701606
기장군,예현악기,소매,129.1777627,35.32116797
기장군,예홈,소매,129.1778386,35.3186705
기장군,옐로우피쉬,소매,129.170303,35.32508686
기장군,오드리,소매,129.1759546,35.32180428
기장군,오르다샘앤클래스,소매,129.1657595,35.33488243
기장군,오리엔탈게코정관,소매,129.1763838,35.32304911
기장군,오볼라,소매,129.1755777,35.32127941
기장군,오선생식육식당,소매,129.168867,35.3363586
기장군,오씨티스튜디오,소매,129.1794535,35.31780335
기장군,오오플라워,소매,129.16829,35.33534168
기장군,오투마트,소매,129.1760536,35.32016247
기장군,오페라,소매,129.1746649,35.32660342
기장군,오피스큐,소매,129.1800425,35.31803603
기장군,온플라워,소매,129.1688422,35.33543089
기장군,올가휴,소매,129.1792783,35.32765573
기장군,올림쿡,소매,129.1665213,35.33540945
기장군,올림쿡,소매,129.1754695,35.32831909
기장군,올바른정육점,소매,129.1671011,35.3344709
기장군,와우펫앤쥬,소매,129.1906661,35.32181786
기장군,왓쳐,소매,129.1776097,35.31997224
기장군,요리조리반찬,소매,129.1701268,35.32672105
기장군,용수농원,소매,129.1626529,35.33054962
기장군,용용농산,소매,129.1810491,35.32685783
기장군,우드피안,소매,129.1751617,35.31642085
기장군,우리끼리키즈카페꿈꾸는마을부산,소매,129.1771743,35.3213678
기장군,우리동네과일가게,소매,129.1676124,35.33591253
기장군,우리약국,소매,129.1753665,35.32201312
기장군,우리온누리약국,소매,129.1795262,35.32173992
기장군,우리정수기,소매,129.1704631,35.33724006
기장군,우성해운,소매,129.2014798,35.32932587
기장군,우주전기,소매,129.1834728,35.32253376
기장군,운공다판디방곡점,소매,129.1891894,35.32658448
기장군,워터사이드,소매,129.1824393,35.31926335
기장군,원일창호,소매,129.2015675,35.32607126
기장군,월평슈퍼,소매,129.1400456,35.35850841
기장군,유,소매,129.1787317,35.32204261
기장군,유나,소매,129.1759486,35.32239913
기장군,유니버스,소매,129.1753665,35.32201312
기장군,유니컴퍼니,소매,129.2082958,35.32644411
기장군,유스포츠,소매,129.1694637,35.3352305
기장군,유진유통,소매,129.1816531,35.31864676
기장군,윤채코스메틱,소매,129.1782802,35.32119469
기장군,윤테라피,소매,129.1798332,35.32088734
기장군,으뜸50안경부산,소매,129.1759546,35.32180428
기장군,으뜸플러스안경부산,소매,129.1753665,35.32201312
기장군,은수플러스,소매,129.1763838,35.32304911
기장군,은아골프샵,소매,129.1643057,35.32778964
기장군,응응스크르부산정관,소매,129.1708811,35.32655431
기장군,이노티안경,소매,129.1898853,35.32099397
기장군,이노티안경,소매,129.1898853,35.32099397
기장군,이니밀즈,소매,129.1819868,35.31797391
기장군,이레식품,소매,129.174933,35.31691158
기장군,이로이로,소매,129.1709789,35.32610199
기장군,이마트24R정관신세계점,소매,129.179979,35.32836398
기장군,이마트24정관매학점,소매,129.1818873,35.31836319
기장군,이마트24정관아쿠아드림파크점,소매,129.163104,35.34128288
기장군,이브자리코디센부산,소매,129.1780786,35.3190086
기장군,이엠에스운동&찜질다이어트,소매,129.171256,35.32577261
기장군,이오뷰티,소매,129.1694637,35.3352305
기장군,이준컴퍼니,소매,129.1748223,35.32222116
기장군,이즈컴벤처스,소매,129.1807607,35.31816725
기장군,인더블룸,소매,129.1687329,35.3362799
기장군,인디드,소매,129.1788814,35.32229222
기장군,인화약국,소매,129.1834728,35.32253376
기장군,일동중앙오피스,소매,129.1755777,35.32127941
기장군,일신도담약국,소매,129.1774484,35.3196958
기장군,일신도담약국,소매,129.1774484,35.3196958
기장군,일영이푸드,소매,129.1837475,35.31353565
기장군,자명갤러리,소매,129.1947327,35.34209121
기장군,자연드림부산,소매,129.1712685,35.32624097
기장군,정관LPG충전소,소매,129.2109654,35.32474627
기장군,정관가스상사,소매,129.2064306,35.32497332
기장군,정관골든뷰티,소매,129.1755777,35.32127941
기장군,정관금거래소,소매,129.1762597,35.32169967
기장군,정관락스넥,소매,129.1758682,35.32103989
기장군,정관문구,소매,129.1838709,35.31894012
기장군,정관배드민턴아카데미,소매,129.1664067,35.31710976
기장군,정관상회,소매,129.1926566,35.32305233
기장군,정관수마트정육,소매,129.1754695,35.32831909
기장군,정관수보청기,소매,129.1706542,35.32588254
기장군,정관신도시주유소,소매,129.210432,35.32453976
기장군,정관열쇠도어락,소매,129.1788814,35.32229222
기장군,정관오빠폰,소매,129.184827,35.31851734
기장군,정관오토바이,소매,129.1823835,35.32291388
기장군,정관온누리약국,소매,129.1763838,35.32304911
기장군,정관우리건강식품,소매,129.1795262,35.32173992
기장군,정관웰빙건강원,소매,129.1715033,35.33090454
기장군,정관장정관,소매,129.1797408,35.32195232
기장군,정관전자담배,소매,129.1759486,35.32239913
기장군,정관전자담배베이프미,소매,129.1782802,35.32119469
기장군,정관전자담배베이프큐,소매,129.1771743,35.3213678
기장군,정관제일주유소,소매,129.210432,35.32453976
기장군,정관주민자치회,소매,129.1605607,35.34819491
기장군,정관주유소,소매,129.1825124,35.32320892
기장군,정관중고명품한국수입명품감정원,소매,129.1746384,35.32069256
기장군,정관코끼리약국,소매,129.1659928,35.33414834
기장군,정다운약국,소매,129.1897082,35.32095212
기장군,정다운약국,소매,129.1897082,35.32095212
기장군,정림에너지,소매,129.2017052,35.32871802
기장군,정성육방,소매,129.1769224,35.3226339
기장군,정우가스,소매,129.1733738,35.31534464
기장군,정음피아노악기사,소매,129.1826256,35.31719643
기장군,정직한정육점,소매,129.1708811,35.32655431
기장군,정직한정육점,소매,129.1708811,35.32655431
기장군,정직한정육점,소매,129.1653026,35.32847465
기장군,정직한정육점,소매,129.1910264,35.32131571
기장군,정하다브로우,소매,129.1759486,35.32239913
기장군,제니스,소매,129.1750849,35.32135136
기장군,제이블랑,소매,129.1693899,35.3365835
기장군,제이앤씨예뻐지는날,소매,129.1753584,35.32048136
기장군,제이에스컴퍼니,소매,129.1704363,35.33706032
기장군,제이엔푸드,소매,129.1701592,35.33492064
기장군,제이엠뷰티,소매,129.1746384,35.32069256
기장군,제이케이,소매,129.2014798,35.32932587
기장군,제이케이소방솔루션시스템,소매,129.1782802,35.32119469
기장군,제이프라퍼티,소매,129.181853,35.32199531
기장군,제이플어스,소매,129.1790816,35.32073869
기장군,제인,소매,129.1782802,35.32119469
기장군,제일약국,소매,129.1750849,35.32135136
기장군,젬마힐링플러스,소매,129.1840104,35.32085698
기장군,조소연AROMA,소매,129.1794956,35.32756169
기장군,조은모바일,소매,129.1768168,35.32074346
기장군,조은친구,소매,129.1769695,35.3227502
기장군,중앙약국,소매,129.1709789,35.32610199
기장군,지니스안경기장,소매,129.1774789,35.32124517
기장군,지에스25달산원룸점,소매,129.1820424,35.31758543
기장군,지에스25정관,소매,129.1616483,35.34195774
기장군,지에스25정관공단,소매,129.1841533,35.31595232
기장군,지에스25정관네오점,소매,129.1788814,35.32229222
기장군,지에스25정관달산점,소매,129.20366,35.32012182
기장군,지에스25정관모전리점,소매,129.1693703,35.33543943
기장군,지에스25정관방곡점,소매,129.1887904,35.32483454
기장군,지에스25정관산업로점,소매,129.1758064,35.31627408
기장군,지에스25정관스카이점,소매,129.1790816,35.32073869
기장군,지에스25정관신도시,소매,129.1909046,35.32128188
기장군,지에스25정관에이,소매,129.1769593,35.3219574
기장군,지에스25정관원룸점,소매,129.1797248,35.32626896
기장군,지에스25정관이지,소매,129.1643656,35.33580852
기장군,지에스25정관이지1차점,소매,129.1632244,35.33961366
기장군,지에스25정관일신점,소매,129.1774484,35.3196958
기장군,지에스25정관주민점,소매,129.1706542,35.32588254
기장군,지에스25정관캐스빌점,소매,129.1748465,35.32230182
기장군,지에스리테일GS더프레시정관,소매,129.1665213,35.33540945
기장군,지에스방곡초교점,소매,129.1849762,35.32242549
기장군,지오컴패니노브랜드기장,소매,129.1795262,35.32173992
기장군,지원인터내셔날,소매,129.1698733,35.33698032
기장군,직훈매점,소매,129.1976657,35.31678872
기장군,진성국제무역,소매,129.2007513,35.31543497
기장군,착한어묵가게,소매,129.1753584,35.32048136
기장군,참좋은참기름，바다수산,소매,129.1724269,35.32967143
기장군,창암,소매,129.2014798,35.32932587
기장군,창암2주유소,소매,129.2014798,35.32932587
기장군,채움에프비,소매,129.1712813,35.31479652
기장군,천원의행복,소매,129.1792671,35.32109579
기장군,천일에너지천일주유소,소매,129.2020755,35.32899062
기장군,초록마을부산,소매,129.1750849,35.32135136
기장군,친절마트,소매,129.1944006,35.32208352
기장군,컴퓨터2,소매,129.1670127,35.33486897
기장군,케어포,소매,129.1759486,35.32239913
기장군,케이리사이클무역,소매,129.1852277,35.32237588
기장군,코코,소매,129.1759486,35.32239913
기장군,코코유통부산지사,소매,129.1753584,35.32048136
기장군,콩나물골프,소매,129.2041404,35.36370877
기장군,쿨하우스,소매,129.171526,35.32682207
기장군,퀀텀베이,소매,129.1722058,35.33045037
기장군,크림정관이지,소매,129.1643656,35.33580852
기장군,큰사랑약국,소매,129.1758682,35.32103989
기장군,클로젯,소매,129.1759486,35.32239913
기장군,키치키친,소매,129.181853,35.32199531
기장군,킴스아웃도어,소매,129.1658279,35.32013889
기장군,킹마트,소매,129.1912444,35.32042867
기장군,타이어테크,소매,129.1979916,35.32355016
기장군,탑자원,소매,129.1746649,35.32660342
기장군,테라스,소매,129.1759486,35.32239913
기장군,테라스모바일,소매,129.1906661,35.32181786
기장군,테라스약국,소매,129.1774789,35.32124517
기장군,튼튼약국,소매,129.1809209,35.32003869
기장군,티라이스,소매,129.1813856,35.32096746
기장군,파티락,소매,129.1858569,35.32205813
기장군,파프리카안경점,소매,129.1709203,35.32555336
기장군,패밀리폰마트,소매,129.1790816,35.32073869
기장군,팬크레,소매,129.1847398,35.32344802
기장군,팬크레,소매,129.1847398,35.32344802
기장군,퍼니잼잼,소매,129.1643656,35.33580852
기장군,퍼니잼잼방곡점,소매,129.1856545,35.32271059
기장군,퍼스트앤슬립,소매,129.165209,35.32455646
기장군,펀펀아이스크림할인점동원,소매,129.1745404,35.31949584
기장군,펫마트부산,소매,129.1788982,35.31882262
기장군,펫츠굿,소매,129.1755264,35.31608088
기장군,포터리데이,소매,129.1815342,35.32772316
기장군,포프,소매,129.1895814,35.3248112
기장군,폰스타,소매,129.1665213,35.33540945
기장군,폰트리모바일,소매,129.1753584,35.32048136
기장군,폼하우스안경,소매,129.1654582,35.33513113
기장군,풀로라의하루,소매,129.1423193,35.36379373
기장군,풀리페토이,소매,129.1801534,35.32830677
기장군,프로비즈이피씨,소매,129.1911387,35.31406871
기장군,프리미엄아울렛,소매,129.1815403,35.32140622
기장군,플람,소매,129.170848,35.33682765
기장군,피규어갤러리,소매,129.1617227,35.32782686
기장군,피오나,소매,129.1759486,35.32239913
기장군,피오엔정보통신,소매,129.1683437,35.32994301
기장군,픽미픽미아이스정관,소매,129.1878796,35.32694162
기장군,픽미픽미정관구연점,소매,129.1840956,35.32075632
기장군,하나스타일,소매,129.1759486,35.32239913
기장군,하라하리,소매,129.1782802,35.32119469
기장군,하서양행,소매,129.1786153,35.3218014
기장군,하온,소매,129.1671011,35.3344709
기장군,하이하이민,소매,129.1759486,35.32239913
기장군,하카전자담배,소매,129.176414,35.32089489
기장군,한국감정금매입금거래소부산,소매,129.1790816,35.32073869
기장군,한국와인협의회,소매,129.1671011,35.3344709
기장군,한국인삼공사정관장정관,소매,129.1750849,35.32135136
기장군,한국인증금거래소,소매,129.1767391,35.32153784
기장군,한울에프씨,소매,129.1803508,35.31764299
기장군,해오름상사,소매,129.1689265,35.33652874
기장군,햇살약국,소매,129.1711342,35.32615327
기장군,행복밥상금계리,소매,129.1701592,35.33492064
기장군,행복보청기,소매,129.1753665,35.32201312
기장군,행운편의점,소매,129.1716337,35.33084813
기장군,헤어포펫,소매,129.1654582,35.33513113
기장군,헬렌,소매,129.1759486,35.32239913
기장군,현일,소매,129.1594672,35.34471812
기장군,혜성전기,소매,129.1895814,35.3248112
기장군,홈드리마켓,소매,129.1653026,35.32847465
기장군,화가목,소매,129.2013327,35.32390386
기장군,훈LED조명,소매,129.1826256,35.31719643
기장군,휴대폰성지,소매,129.176414,35.32089489
기장군,휴대폰성지,소매,129.1765883,35.32206321
기장군,휴대폰성지,소매,129.1768168,35.32074346
기장군,휴대폰성지,소매,129.1658982,35.33431224
기장군,희희뷰티,소매,129.1811,35.31852158
기장군,히트스포츠,소매,129.1830666,35.31724253
기장군,21세기체형샵,수리·개인,129.1797408,35.32195232
기장군,237헤어샵,수리·개인,129.1728282,35.3224823
기장군,24시컴퓨터수리,수리·개인,129.186534,35.32352371
기장군,24시컴퓨터수리,수리·개인,129.1688021,35.33557579
기장군,365셀프세차장,수리·개인,129.1802988,35.31570652
기장군,88맨즈헤어,수리·개인,129.1905328,35.32176621
기장군,A4,수리·개인,129.1815188,35.31937909
기장군,JB자동차외장관리토탈시스템,수리·개인,129.1785632,35.32559605
기장군,MJ헤어,수리·개인,129.1653026,35.32847465
기장군,MK아트헤어,수리·개인,129.1909031,35.32530088
기장군,The속눈썹,수리·개인,129.1699672,35.33555487
기장군,가빈헤어,수리·개인,129.1805302,35.32064047
기장군,결;그리다,수리·개인,129.1759486,35.32239913
기장군,고우미뷰티,수리·개인,129.1800068,35.32653421
기장군,고운스킨케어,수리·개인,129.1902067,35.32598033
기장군,공감뷰티,수리·개인,129.1653026,35.32847465
기장군,굿스팀세차,수리·개인,129.2041404,35.36370877
기장군,굿피플,수리·개인,129.1785632,35.32559605
기장군,그녀;빛나네일,수리·개인,129.1743639,35.31947198
기장군,그녀는예뻤다,수리·개인,129.1743639,35.31947198
기장군,금손테라피,수리·개인,129.1758682,35.32103989
기장군,금정카,수리·개인,129.172643,35.31597054
기장군,기아오토큐,수리·개인,129.174182,35.32827918
기장군,김군오토바이,수리·개인,129.1719474,35.33065326
기장군,김프로홈케어,수리·개인,129.1891669,35.32574686
기장군,깔끄미,수리·개인,129.1829765,35.31920859
기장군,꾸미다뷰티,수리·개인,129.171949,35.3261927
기장군,끌리네에스테틱,수리·개인,129.1707144,35.33676697
기장군,끌림헤어,수리·개인,129.1705589,35.3371212
기장군,끼리끼리헤어,수리·개인,129.1891495,35.32551288
기장군,나반,수리·개인,129.2089856,35.32512489
기장군,난달라,수리·개인,129.1815887,35.3191165
기장군,날개,수리·개인,129.1791899,35.3174026
기장군,네일;살랑,수리·개인,129.1805055,35.32585839
기장군,네일로우,수리·개인,129.1692078,35.33429793
기장군,네일밍,수리·개인,129.1707144,35.33676697
기장군,네일세르Nail.Ser,수리·개인,129.1911828,35.32059199
기장군,네일스토리,수리·개인,129.1691364,35.335741
기장군,네일은,수리·개인,129.1654582,35.33513113
기장군,네일은빛나게,수리·개인,129.1705591,35.33671569
기장군,네일코코,수리·개인,129.171434,35.32585051
기장군,네일프롬유,수리·개인,129.1753584,35.32048136
기장군,네일홀릭,수리·개인,129.1834978,35.31855938
기장군,노들헤어,수리·개인,129.1875616,35.32411787
기장군,노바뷰티,수리·개인,129.176414,35.32089489
기장군,노바에스테틱,수리·개인,129.176414,35.32089489
기장군,노바헤어,수리·개인,129.176414,35.32089489
기장군,뉴에스피헤어,수리·개인,129.170303,35.32508686
기장군,다듬다,수리·개인,129.1767391,35.32153784
기장군,다모아명품옷수선,수리·개인,129.1759546,35.32180428
기장군,다산이엘피,수리·개인,129.1838709,35.31894012
기장군,다원하다,수리·개인,129.1815808,35.31759376
기장군,다인헤어,수리·개인,129.189157,35.32619759
기장군,다하나컴퓨터,수리·개인,129.1685339,35.33500389
기장군,단아에스테틱,수리·개인,129.1786153,35.3218014
기장군,달빛이용원,수리·개인,129.1808172,35.32641146
기장군,달음산목욕장,수리·개인,129.2030442,35.32498104
기장군,대정공원묘원,수리·개인,129.1584786,35.3290563
기장군,대진이용원,수리·개인,129.1842544,35.32175369
기장군,대한사우나헬스,수리·개인,129.1758682,35.32103989
기장군,더네오pc,수리·개인,129.1788814,35.32229222
기장군,더네일킹,수리·개인,129.1794401,35.32795018
기장군,더맨,수리·개인,129.1759486,35.32239913
기장군,더바디에스테틱,수리·개인,129.171476,35.32577767
기장군,더반헤어,수리·개인,129.1697647,35.33620731
기장군,더뷰티,수리·개인,129.1699672,35.33555487
기장군,더샤인에스테틱,수리·개인,129.1746384,35.32069256
기장군,더속눈썹,수리·개인,129.1699672,35.33555487
기장군,더심플,수리·개인,129.1643656,35.33580852
기장군,더예쁨,수리·개인,129.1753584,35.32048136
기장군,더윈썸헤어,수리·개인,129.1708811,35.32655431
기장군,더존헤어,수리·개인,129.168358,35.33624157
기장군,더케어,수리·개인,129.1827698,35.32092445
기장군,더케이골프,수리·개인,129.1699684,35.33683444
기장군,도담미장원,수리·개인,129.1831521,35.31919641
기장군,도도한헤어,수리·개인,129.1915806,35.31862935
기장군,도토리네일,수리·개인,129.169256,35.33651381
기장군,동생네일,수리·개인,129.1891559,35.32697257
기장군,동암,수리·개인,129.1699944,35.3345181
기장군,동화헤어,수리·개인,129.1702402,35.33712692
기장군,디오컴퓨터,수리·개인,129.1795262,35.32173992
기장군,라니뷰티,수리·개인,129.18117,35.31907901
기장군,라벨르헤어,수리·개인,129.1702025,35.32872918
기장군,라솔트모터스,수리·개인,129.1827416,35.31823963
기장군,라온컷앤스파,수리·개인,129.1796373,35.32751408
기장군,라움헤어,수리·개인,129.1813274,35.32739348
기장군,라인모터스,수리·개인,129.1738541,35.32794266
기장군,라임헤어,수리·개인,129.1668683,35.33440298
기장군,라트리헤어스파힐정관베르점,수리·개인,129.176414,35.32089489
기장군,로이드밤,수리·개인,129.1771743,35.3213678
기장군,류정만헤어,수리·개인,129.1656992,35.33468527
기장군,르포렘네일,수리·개인,129.1794154,35.32703148
기장군,리네일,수리·개인,129.1811274,35.32731599
기장군,리뷰티,수리·개인,129.1747895,35.32099623
기장군,리뷰티,수리·개인,129.1827379,35.32055557
기장군,리슨BARBERSHOP,수리·개인,129.1878571,35.326924
기장군,리안헤어부산정관,수리·개인,129.1658982,35.33431224
기장군,린타이,수리·개인,129.1805302,35.32064047
기장군,림에스테틱,수리·개인,129.1693703,35.33543943
기장군,마노드살롱,수리·개인,129.1656376,35.33484857
기장군,마이드헤어,수리·개인,129.184902,35.32212045
기장군,마일리네일,수리·개인,129.1771743,35.3213678
기장군,머리가예쁘다,수리·개인,129.1771743,35.3213678
기장군,머리사랑,수리·개인,129.1795675,35.32819118
기장군,머리에반하다,수리·개인,129.179097,35.32868627
기장군,멋진남자,수리·개인,129.1748223,35.32222116
기장군,메가타이어,수리·개인,129.2067678,35.32484101
기장군,메이드미네일,수리·개인,129.1813417,35.32792488
기장군,메이크윤,수리·개인,129.1792542,35.32798957
기장군,메카닉디젤,수리·개인,129.1718371,35.33023172
기장군,모전애사우나,수리·개인,129.1674475,35.33550097
기장군,모토벨로패밀리매장프리미엄스토어더휠스,수리·개인,129.1827755,35.32277163
기장군,무브카워시,수리·개인,129.1726222,35.32587421
