행정구명,사업장명,업태구분명,영업상태명,상세영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
부산진구,조아장,여관업,영업/정상,영업,198012,,부산광역시 부산진구 새싹로8번길 37 (부전동),,129.05978726,35.15992322
부산진구,주식회사 부산비즈니스호텔,관광호텔,영업/정상,영업,201505,,부산광역시 부산진구 부전로 67 (부전동),,129.05452833,35.15611224
부산진구,"주식회사 엠지스테이(MZ Stay Co., Ltd.)",숙박업(생활),영업/정상,영업,202502,,"부산광역시 부산진구 중앙대로 752, 서면역 트루엘 센트럴 (부전동)",,129.06090973,35.15931608
부산진구,주안,숙박업(생활),영업/정상,영업,201607,,"부산광역시 부산진구 범일로131번길 61, 2~4층 (범천동)",,129.05854789,35.14399576
부산진구,짱9모텔,여관업,영업/정상,영업,198112,,부산광역시 부산진구 새싹로278번길 24 (초읍동),,129.04854491,35.18088051
부산진구,창명 하우스,여관업,영업/정상,영업,201901,,"부산광역시 부산진구 동천로107번길 17, 3층~5층 (부전동)",,129.06123242,35.15813666
부산진구,천애,여인숙업,영업/정상,영업,197112,,부산광역시 부산진구 범일로142번길 47-5 (범천동),,129.06189091,35.14291876
부산진구,초원장,여관업,영업/정상,영업,199308,,부산광역시 부산진구 새싹로52번길 12-3 (부전동),,129.05649524,35.16216751
부산진구,초읍171,여관업,영업/정상,영업,198811,,부산광역시 부산진구 월드컵대로474번길 31 (초읍동),,129.04754036,35.18234441
부산진구,카라트호텔,관광호텔,영업/정상,영업,202304,,"부산광역시 부산진구 성지로153번길 8, 지하1~8층 (초읍동)",,129.04768921,35.18143254
부산진구,캘리호스텔,여관업,영업/정상,영업,197704,,부산광역시 부산진구 새싹로14번길 30 (부전동),,129.0592055,35.16026615
부산진구,케이 서면점,숙박업 기타,영업/정상,영업,201704,,"부산광역시 부산진구 신천대로62번길 44, 4층~5층 (부전동)",,129.0585784,35.15269917
부산진구,케이나인모텔(K9),여관업,영업/정상,영업,199106,,부산광역시 부산진구 가야대로784번길 46-7 (부전동),,129.05677364,35.15532437
부산진구,코본스테이,숙박업(생활),영업/정상,영업,202604,,"부산광역시 부산진구 서면문화로 49-6, 1~3층 (부전동)",,129.05490575,35.16131346
부산진구,코지스테이(cozy stay),여관업,영업/정상,영업,198109,,부산광역시 부산진구 부전로20번길 26 (부전동),,129.05695919,35.15313839
부산진구,코지트리 호텔(서면점),일반호텔,영업/정상,영업,201107,,부산광역시 부산진구 황령대로 19 (범천동),,129.06164081,35.14835057
부산진구,퀸스호텔,일반호텔,영업/정상,영업,200310,,부산광역시 부산진구 부전로 56 (부전동),,129.0552892,35.1550214
부산진구,큐브호텔,여관업,영업/정상,영업,200311,,부산광역시 부산진구 양지로5번길 81 (양정동),,129.07214069,35.17272514
